,room_id,unit_type_name,property_design,property_type,number_of_bookings,bedroom,bathroom,beds,capacity,ac,balcony,beachfront,breakfast,building_staff,cable_tv,essentials,garden,gym,hair_dryer,hanger,heating,hot_water,kitchen,linens,lock,luggage_drop_off,parking,pool,private_entrance,shampoo,tv,washer,wifi,workspace,lat,lng,distance_to_coastline,area_distance_to_airport,property_bedrooms,average_baseline_price,area_name,total_fas,ratio_bedroom_bathroom,ratio_bedroom_cap,avg_price_distance_to_coast,avg_price_distance_to_airport,avg_price_bedroom,avg_price_beds,avg_price_bathroom,avg_price_total_fas
109,399833.0,Despacito Loft & Lounge - 5,3.0,4.0,6,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-8.81394,115.1096954,616.825,60.0,6.0,6651337.6025,Padang Padang,11.0,1.0,4.0,10783.184213512746,110855.62670833334,6651337.6025,6651337.6025,6651337.6025,604667.0547727273
110,399834.0,Lumbung,1.0,4.0,18,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-8.836065,115.11936,1098.55,60.0,2.0,443284.15207010566,Uluwatu,13.0,1.0,2.0,403.5175022257573,7388.069201168428,443284.15207010566,443284.15207010566,443284.15207010566,34098.78092846966
111,399837.0,Raja Surga Ubud,4.0,2.0,1,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.4584881,115.280513,2259.288483838384,120.0,1.0,801162.0,Ubud,11.0,1.0,2.0,354.608101502327,6676.35,801162.0,801162.0,801162.0,72832.90909090909
112,406732.0,Double No Balcony,0.0,4.0,179,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-8.821746,115.089633,402.195,60.0,17.0,549541.7415640764,Uluwatu,15.0,1.0,2.0,1366.3564727658882,9159.02902606794,549541.7415640764,549541.7415640764,549541.7415640764,36636.11610427176
113,411604.0,Room,1.0,4.0,15,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-8.6768119,115.566473,2259.288483838384,60.0,5.0,754350.6,Nusa Penida,8.0,1.0,2.0,333.8885695191999,12572.51,754350.6,754350.6,754350.6,94293.825
114,411609.0,Room,1.0,4.0,61,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-8.6768119,115.566473,2259.288483838384,60.0,5.0,474478.49284153,Nusa Penida,8.0,1.0,2.0,210.0123539935998,7907.974880692167,474478.49284153,474478.49284153,474478.49284153,59309.81160519125
115,416992.0,Bungalow,2.0,4.0,91,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-8.675,115.5445613,2259.288483838384,60.0,5.0,273148.4321336996,Nusa Penida,11.0,1.0,2.0,120.90020114192689,4552.473868894993,273148.4321336996,273148.4321336996,273148.4321336996,24831.675648518143
116,417040.0,Villa Arindra,0.0,4.0,60,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-8.797821,115.149441,1935.58,30.0,4.0,1740769.0518888887,Jimbaran,16.0,1.0,3.0,899.3526756263698,58025.63506296296,1740769.0518888887,1740769.0518888887,1740769.0518888887,108798.06574305554
117,420950.0,Downstairs Non Hot Water,0.0,4.0,22,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-8.8063269,115.11306,48.2584,45.0,13.0,1477529.5504545453,Bingin,14.0,1.0,2.0,30617.043881573885,32833.990010101006,1477529.5504545453,1477529.5504545453,1477529.5504545453,105537.82503246752
118,424242.0,Bungalow (Non Allocation),3.0,4.0,2,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-8.67666,115.514889,26.7774,60.0,4.0,640099.75,Nusa Penida,13.0,1.0,2.0,23904.477283082,10668.329166666666,640099.75,640099.75,640099.75,49238.44230769231
119,425903.0,Villa Tortoise - Room 1,0.0,2.0,88,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.8054876,115.1137161,21.9135,45.0,4.0,688152.7126217531,Bingin,11.0,1.0,2.0,31403.140193111696,15292.282502705624,688152.7126217531,688152.7126217531,688152.7126217531,62559.33751106847
120,428380.0,Despacito Loft & Lounge - 1,3.0,4.0,113,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-8.81394,115.1096954,616.825,60.0,6.0,1221518.9482321956,Padang Padang,11.0,1.0,2.0,1980.3330737765093,20358.649137203254,1221518.9482321956,1221518.9482321956,1221518.9482321956,111047.17711201776
121,428381.0,Despacito Loft & Lounge - 6,3.0,4.0,101,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-8.81394,115.1096954,616.825,60.0,6.0,1257471.3374832624,Padang Padang,13.0,1.0,4.0,2038.6192801576824,20957.85562472104,1257471.3374832624,1257471.3374832624,1257471.3374832624,96728.56442178942
122,428585.0,Standard Twin,0.0,4.0,11,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.822391,115.0871096,2259.288483838384,60.0,22.0,1002925.689090909,Uluwatu,17.0,1.0,2.0,443.9121857457546,16715.42815151515,1002925.689090909,1002925.689090909,1002925.689090909,58995.62877005347
123,428585.0,Standard Twin,0.0,4.0,11,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.822391,115.0871096,2259.288483838384,60.0,22.0,1002925.689090909,Uluwatu,19.0,1.0,2.0,443.9121857457546,16715.42815151515,1002925.689090909,1002925.689090909,1002925.689090909,52785.56258373205
124,428587.0,Standard Twin,0.0,4.0,69,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.822391,115.0871096,2259.288483838384,60.0,22.0,474049.4753523649,Uluwatu,17.0,1.0,2.0,209.82246346291544,7900.824589206081,474049.4753523649,474049.4753523649,474049.4753523649,27885.263256021462
125,428587.0,Standard Twin,0.0,4.0,69,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.822391,115.0871096,2259.288483838384,60.0,22.0,474049.4753523649,Uluwatu,19.0,1.0,2.0,209.82246346291544,7900.824589206081,474049.4753523649,474049.4753523649,474049.4753523649,24949.97238696657
126,431114.0,2BR,0.0,2.0,65,2.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.652147,115.132308,761.362,60.0,6.0,1106902.78884621,Canggu,17.0,1.0,2.0,1453.8455936154023,18448.3798141035,553451.394423105,553451.394423105,553451.394423105,65111.92875565942
127,431874.0,Bingin Ombak Apartment - 1 Lantai 1,0.0,4.0,32,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-8.805646,115.113378,15.6035,45.0,7.0,1057810.6372172618,Bingin,13.0,1.0,2.0,67793.16417581067,23506.903049272485,1057810.6372172618,1057810.6372172618,1057810.6372172618,81370.04901671245
128,431875.0,Bingin Ombak Apartment - 2 Lantai 2,0.0,4.0,48,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-8.805646,115.113378,15.6035,45.0,7.0,1174965.749454365,Bingin,11.0,1.0,2.0,75301.42272274586,26110.34998787478,1174965.749454365,1174965.749454365,1174965.749454365,106815.068132215
129,434365.0,Lumbung,1.0,4.0,58,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-8.836065,115.11936,1098.55,60.0,2.0,393723.4089354131,Uluwatu,13.0,1.0,2.0,358.4028118296055,6562.056815590218,393723.4089354131,393723.4089354131,393723.4089354131,30286.416071954856
130,434758.0,Teges Asri Studio,1.0,4.0,97,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-8.809038,115.115846,476.861,45.0,7.0,945972.8380807335,Bingin,15.0,1.0,2.0,1983.7496420985017,21021.6186240163,945972.8380807335,945972.8380807335,945972.8380807335,63064.8558720489
131,434895.0,Room,1.0,4.0,5,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-8.675762,115.56743,121.038,60.0,5.0,1270248.0,Nusa Penida,8.0,1.0,2.0,10494.621523818969,21170.8,1270248.0,1270248.0,1270248.0,158781.0
132,435112.0,Standard,1.0,4.0,8,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-8.835812,115.118645,1133.15,60.0,6.0,792667.0416666663,Uluwatu,12.0,1.0,2.0,699.5252540852192,13211.117361111104,792667.0416666663,792667.0416666663,792667.0416666663,66055.58680555552
133,435784.0,Downstairs Room 2A,0.0,4.0,10,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-7.802683,110.360967,14402.1,57.25190839694657,6.0,1217221.8,Ngupasan,16.0,1.0,2.0,84.51696627575146,21260.80744,1217221.8,1217221.8,1217221.8,76076.3625
134,436733.0,Lumbung,1.0,4.0,152,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-8.835272,115.119866,1183.19,60.0,4.0,501588.38788135134,Uluwatu,9.0,1.0,2.0,423.928860015172,8359.806464689189,501588.38788135134,501588.38788135134,501588.38788135134,55732.043097927926
135,441267.0,Kamisama Joglo,4.0,4.0,102,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.654761,115.13041,406.362,60.0,4.0,617490.6888422035,Canggu,14.0,1.0,2.0,1519.5581497339897,10291.511480703391,617490.6888422035,617490.6888422035,617490.6888422035,44106.47777444311
136,441616.0,Villa Arindra,0.0,4.0,36,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-8.797821,115.149441,1935.58,30.0,4.0,1314981.5370370368,Jimbaran,16.0,1.0,3.0,679.3733852576679,43832.71790123456,1314981.5370370368,1314981.5370370368,1314981.5370370368,82186.3460648148
137,441730.0,Bungalow (Allocation),3.0,4.0,9,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-8.67666,115.514889,26.7774,60.0,4.0,1234025.4444444445,Nusa Penida,14.0,1.0,2.0,46084.58791534819,20567.090740740743,1234025.4444444445,1234025.4444444445,1234025.4444444445,88144.6746031746
138,441740.0,Room,1.0,4.0,229,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-8.688812,115.488442,596.384,60.0,4.0,802874.9969432314,Nusa Penida,11.0,1.0,2.0,1346.238324541288,13381.249949053858,802874.9969432314,802874.9969432314,802874.9969432314,72988.63608574831
139,443739.0,Standard,1.0,4.0,3,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-8.809038,115.115846,476.861,45.0,7.0,1062705.75,Bingin,15.0,1.0,2.0,2228.5440621061484,23615.68333333333,1062705.75,1062705.75,1062705.75,70847.05
140,464417.0,3BR Villa 3A,4.0,2.0,16,3.0,5.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.807392,115.157375,2755.41,45.0,3.0,2540450.7,Ungasan,13.0,0.6,2.0,921.98645573617,56454.46000000001,846816.9,846816.9,508090.14,195419.28461538465
141,472846.0,3BR Villa 3A,4.0,2.0,14,3.0,5.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-8.807392,115.157375,2755.41,45.0,3.0,1164088.9298701298,Ungasan,13.0,0.6,2.0,422.4739439394245,25868.642886002883,388029.6432900433,388029.6432900433,232817.785974026,89545.30229770229
