unit_id,average_baseline_price,number_of_bookings,property_id,bedroom,bathroom,beds,capacity,ac,balcony,beachfront,breakfast,building_staff,cable_tv,essentials,garden,gym,hair_dryer,hanger,heating,hot_water,kitchen,linens,lock,luggage_drop_off,parking,pool,private_entrance,shampoo,tv,washer,wifi,workspace,property_type,property_design,lat,lng,area_id,area_name
UN2491,534479.8607252892,59,PR0512,1,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,4,4,-8.4890655,115.2673239,A0004,Ubud
UN2492,528153.5651804748,84,PR0512,1,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,4,4,-8.4890655,115.2673239,A0004,Ubud
UN2513,251901.0736954882,5,PR0517,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6444611,115.1350249,A0003,Canggu
UN2515,383955.8513650792,6,PR0517,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6444611,115.1350249,A0003,Canggu
UN2516,375507.7493888889,9,PR0517,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6444611,115.1350249,A0003,Canggu
UN2518,360235.24038967135,71,PR0515,1,1,1,2,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,4,1,-8.6797114,115.4885464,A0020,Nusa Penida
UN2519,402098.049787037,54,PR0515,1,1,1,2,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,4,1,-8.6797114,115.4885464,A0020,Nusa Penida
UN2520,377021.7109655172,58,PR0515,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6797114,115.4885464,A0020,Nusa Penida
UN2521,338158.5039555555,75,PR0515,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6797114,115.4885464,A0020,Nusa Penida
UN2522,315869.71512520063,89,PR0515,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6797114,115.4885464,A0020,Nusa Penida
UN2532,387036.0083363981,345,PR0519,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.837775,115.125437,A0002,Uluwatu
UN2533,391541.80327708664,267,PR0519,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.837775,115.125437,A0002,Uluwatu
UN2534,403622.55659727904,224,PR0519,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.837775,115.125437,A0002,Uluwatu
UN2535,401416.72369870124,205,PR0519,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.837775,115.125437,A0002,Uluwatu
UN2536,400319.06595449935,189,PR0519,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.837775,115.125437,A0002,Uluwatu
UN2538,2102234.0297444197,87,PR0529,3,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.818641,115.096877,A0002,Uluwatu
UN2540,2627028.8203720395,187,PR0528,4,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,-8.818902,115.096736,A0002,Uluwatu
UN2545,802356.5703994842,147,PR0518,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.811985,115.116903,A0008,Bingin
UN2546,763930.4455041056,161,PR0518,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.811985,115.116903,A0008,Bingin
UN2547,498229.65828922734,25,PR0518,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.811985,115.116903,A0008,Bingin
UN2548,978970.773973432,164,PR0518,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.811985,115.116903,A0008,Bingin
UN2549,819637.1695851997,149,PR0518,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.811985,115.116903,A0008,Bingin
UN2566,438784.42773004447,139,PR0554,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,-8.684567,115.495276,A0020,Nusa Penida
UN2568,1283415.8558333332,9,PR0565,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,A0016,Kuta
UN2583,171022.5590061026,5,PR0592,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6261711,115.1421289,A0003,Canggu
UN2590,175928.588112903,5,PR0594,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN2593,219073.8106476188,5,PR0594,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN2597,485328.49922023807,21,PR0575,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.651059,115.131027,A0003,Canggu
UN2598,435794.8619999998,5,PR0575,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.651059,115.131027,A0003,Canggu
UN2599,530179.4654243529,155,PR0575,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.651059,115.131027,A0003,Canggu
UN2600,253365.94997983132,18,PR0575,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.651059,115.131027,A0003,Canggu
UN2601,199967.40283604772,15,PR0575,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.651059,115.131027,A0003,Canggu
UN2602,525018.3338391326,150,PR0575,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.651059,115.131027,A0003,Canggu
UN2603,526661.7538258742,166,PR0575,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.651059,115.131027,A0003,Canggu
UN2605,327652.5271375658,9,PR0575,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.651059,115.131027,A0003,Canggu
UN2606,349310.06007830857,25,PR0593,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.5050535,115.2810663,A0004,Ubud
UN2607,395533.8427083333,8,PR0593,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.5050535,115.2810663,A0004,Ubud
UN2613,1052143.9835445466,7,PR0595,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.5257006,115.2424478,A0004,Ubud
UN2618,2602331.230907262,29,PR0591,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.7829773,115.1619029,A0010,Jimbaran
UN2619,527866.5677022736,185,PR0597,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,-8.50706,115.276521,A0004,Ubud
UN2620,468637.2033236051,266,PR0637,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.640822,115.146263,A0003,Canggu
UN2621,472749.3022717024,273,PR0637,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.640822,115.146263,A0003,Canggu
UN2629,349374.4115972221,12,PR0635,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6364108,115.1203516,A0003,Canggu
UN2630,345999.8502571427,10,PR0635,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6364108,115.1203516,A0003,Canggu
UN2631,347537.9881,5,PR0635,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6364108,115.1203516,A0003,Canggu
UN2636,362561.98111876816,11,PR0607,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6408637,115.158082,A0003,Canggu
UN2637,248175.33083333325,8,PR0607,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6408637,115.158082,A0003,Canggu
UN2638,355759.6197378391,15,PR0607,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6408637,115.158082,A0003,Canggu
UN2639,334675.2340259413,10,PR0607,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6408637,115.158082,A0003,Canggu
UN2640,295888.08683187346,9,PR0607,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6408637,115.158082,A0003,Canggu
UN2642,1038497.5545892532,183,PR0603,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.67949,115.513534,A0020,Nusa Penida
UN2643,1093587.72425,170,PR0603,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.67949,115.513534,A0020,Nusa Penida
UN2644,1209748.8941017897,149,PR0603,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.67949,115.513534,A0020,Nusa Penida
UN2645,1238805.660179398,144,PR0603,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.67949,115.513534,A0020,Nusa Penida
UN2646,216786.6549938553,10,PR0617,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,-8.8304327,115.1716331,A0011,Ungasan
UN2659,640661.6173887479,197,PR0630,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6766739,115.5145451,A0020,Nusa Penida
UN2660,687059.7496450348,164,PR0630,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6766739,115.5145451,A0020,Nusa Penida
UN2661,678855.3136011235,178,PR0630,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6766739,115.5145451,A0020,Nusa Penida
UN2662,787170.7633030835,122,PR0630,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6766739,115.5145451,A0020,Nusa Penida
UN2663,834801.7417042734,195,PR0630,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6766739,115.5145451,A0020,Nusa Penida
UN2683,402797.08774928923,31,PR0655,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.650179,115.133285,A0003,Canggu
UN2684,477513.4708667131,22,PR0655,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.650179,115.133285,A0003,Canggu
UN2692,251022.54181069584,19,PR0623,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,-8.6834089,115.1698186,A0015,Seminyak
UN2693,405984.5200218155,71,PR0650,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.631095,115.151421,A0003,Canggu
UN2694,383250.77051193407,76,PR0650,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.631095,115.151421,A0003,Canggu
UN2695,425085.00757754646,17,PR0650,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.631095,115.151421,A0003,Canggu
UN2696,398427.45659819274,78,PR0650,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.631095,115.151421,A0003,Canggu
UN2698,924696.262,5,PR0659,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0001,Yogyakarta
UN2701,1007743.9207954544,22,PR0628,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,A0001,Yogyakarta
UN2702,880091.2602040814,7,PR0673,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.8287898,115.1605606,A0011,Ungasan
UN2703,1623218.66656344,51,PR0616,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-7.7373686,110.3730502,A0042,Sariharjo
UN2706,1061230.068442444,47,PR0681,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,A0001,Yogyakarta
UN2710,297255.4534827585,15,PR0621,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN2711,293842.68575249834,9,PR0621,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN2712,381214.7182509769,7,PR0621,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN2713,370907.4636580994,23,PR0621,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN2732,1070054.4285863228,109,PR0678,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.822613,115.184636,A0035,Kutuh
UN2734,1773279.7434374592,24,PR0644,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.8310179,115.1432608,A0011,Ungasan
UN2735,904546.5389310009,196,PR0554,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,-8.684567,115.495276,A0020,Nusa Penida
UN2736,992603.2256212797,160,PR0554,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,-8.684567,115.495276,A0020,Nusa Penida
UN2737,965136.2391773503,130,PR0554,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,-8.684567,115.495276,A0020,Nusa Penida
UN2738,614080.0114782607,69,PR0554,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,-8.684567,115.495276,A0020,Nusa Penida
UN2739,672821.5004885057,58,PR0554,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,-8.684567,115.495276,A0020,Nusa Penida
UN2740,906182.8487018796,190,PR0554,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,-8.684567,115.495276,A0020,Nusa Penida
UN2741,940681.7517442593,184,PR0554,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,-8.684567,115.495276,A0020,Nusa Penida
UN2742,660358.1112525997,116,PR0554,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,-8.684567,115.495276,A0020,Nusa Penida
UN2747,308776.3896243384,9,PR0160,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,-8.6509795,115.1367864,A0003,Canggu
UN2748,328852.70707738074,8,PR0160,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,-8.6509795,115.1367864,A0003,Canggu
UN2749,328852.70707738074,8,PR0160,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,-8.6509795,115.1367864,A0003,Canggu
UN2750,312591.4821640209,9,PR0160,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,-8.6509795,115.1367864,A0003,Canggu
UN2751,1075690.266388889,27,PR0553,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.679173,115.514083,A0020,Nusa Penida
UN2752,1127640.0886,25,PR0553,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.679173,115.514083,A0020,Nusa Penida
UN2753,1020195.950545977,29,PR0553,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.679173,115.514083,A0020,Nusa Penida
UN2754,1267889.350952381,21,PR0553,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.679173,115.514083,A0020,Nusa Penida
UN2755,643189.3925038708,25,PR0691,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-8.8090417,115.1135733,A0009,Balangan
UN2756,888776.4730226188,20,PR0692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.8194263,115.2079259,A0012,Nusa Dua
UN2757,1197289.3829218012,146,PR0689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.835011,115.167597,A0011,Ungasan
UN2759,663951.6581038636,199,PR0694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.805774,115.118795,A0008,Bingin
UN2760,1617478.7418079923,241,PR0697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,-7.803562,110.361226,A0043,Ngupasan
UN2761,1127682.5424843475,120,PR0695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-8.819788,115.161607,A0011,Ungasan
UN2765,518478.54550691234,6,PR0698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.8090417,115.1135733,A0002,Uluwatu
UN2770,705907.1661361814,214,PR0694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.805774,115.118795,A0008,Bingin
UN2771,692557.3579415573,171,PR0694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.805774,115.118795,A0008,Bingin
UN2772,693184.7706505061,202,PR0694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.805774,115.118795,A0008,Bingin
UN2773,690592.5428719519,187,PR0694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.805774,115.118795,A0008,Bingin
UN2774,752031.8431956399,157,PR0694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.805774,115.118795,A0008,Bingin
UN2779,1856731.3273809524,6,PR0701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.6815736,115.5697774,A0020,Nusa Penida
UN2782,1866635.0276186224,56,PR0708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,A0001,Yogyakarta
UN2784,1664836.8289892473,31,PR0707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0040,Gunungketur
UN2785,1428891.3787472527,195,PR0704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,-7.7503381,110.3825226,A0049,Sinduadi
UN2786,1777900.028333136,158,PR0557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,-8.8303928,115.1670685,A0011,Ungasan
UN2788,1059970.3542192394,149,PR0720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-7.8631172,110.3737168,A0045,Timbulharjo
UN2789,325000.5410666666,5,PR0593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.5050535,115.2810663,A0004,Ubud
UN2790,1267681.8548668865,90,PR0719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.8145447,115.1801453,A0011,Ungasan
UN2794,542504.8034936722,259,PR0728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-8.7027063,115.583168,A0020,Nusa Penida
UN2795,533559.1661204193,243,PR0728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-8.7027063,115.583168,A0020,Nusa Penida
UN2797,653638.7274231312,236,PR0731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,-7.7583809,110.3813934,A0050,Caturtunggal
UN2799,1158147.6490490194,34,PR0603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.67949,115.513534,A0020,Nusa Penida
UN2800,3859635.166715686,34,PR0724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,A0011,Ungasan
UN2801,1166025.8766396467,89,PR0684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-8.6885221,115.579109,A0020,Nusa Penida
UN2802,1205133.2161735878,86,PR0684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-8.6885221,115.579109,A0020,Nusa Penida
UN2803,1205373.7690805646,86,PR0684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-8.6885221,115.579109,A0020,Nusa Penida
UN2804,1208871.325183087,87,PR0684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-8.6885221,115.579109,A0020,Nusa Penida
UN2805,1222336.8215586734,84,PR0684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-8.6885221,115.579109,A0020,Nusa Penida
UN2806,1188944.7894425641,108,PR0715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,-8.8171262,115.1926391,A0012,Nusa Dua
UN2807,963075.4031041665,40,PR0630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6766739,115.5145451,A0020,Nusa Penida
UN2808,573908.8779003831,435,PR0722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,-8.2800675,115.3711823,A0027,Kintamani
UN2809,621641.6092258652,366,PR0722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,-8.2800675,115.3711823,A0027,Kintamani
UN2810,601002.2317684109,344,PR0722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,-8.2800675,115.3711823,A0027,Kintamani
UN2813,349326.19896827586,32,PR0740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,A0003,Canggu
UN2814,359506.94819460163,26,PR0740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,A0003,Canggu
UN2815,320662.996888527,35,PR0740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,A0003,Canggu
UN2816,347777.95056508674,33,PR0740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,A0003,Canggu
UN2818,363870.98569293227,16,PR0740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,A0003,Canggu
UN2820,791063.01683362,83,PR0554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,-8.684567,115.495276,A0020,Nusa Penida
UN2821,546489.074375,8,PR0734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,A0001,Yogyakarta
UN2822,544660.6833571427,8,PR0753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,A0012,Nusa Dua
UN2823,658357.9365454545,11,PR0753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,A0012,Nusa Dua
UN2841,379258.3308104395,14,PR0753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,A0012,Nusa Dua
UN2842,293067.47370408155,7,PR0623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,-8.6834089,115.1698186,A0015,Seminyak
UN2844,980378.5961447811,33,PR0755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,A0041,Panembahan
UN2846,2618489.055469473,319,PR0757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,-8.4909263,115.4159358,A0028,Karangasem
UN2847,640993.0125986886,161,PR0404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.654761,115.13041,A0003,Canggu
UN2848,640824.8318587856,153,PR0404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.654761,115.13041,A0003,Canggu
UN2849,598362.1867444423,148,PR0404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.654761,115.13041,A0003,Canggu
UN2850,641096.482402823,135,PR0404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.654761,115.13041,A0003,Canggu
UN2851,1080942.1306341463,41,PR0758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,,,A0001,Yogyakarta
UN2852,683940.1503601118,197,PR0722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,-8.2800675,115.3711823,A0027,Kintamani
UN2853,2023633.584945988,146,PR0759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,-8.6582245,115.1516672,A0032,Umalas
UN2854,2310087.9355464824,101,PR0759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,-8.6582245,115.1516672,A0032,Umalas
UN2855,1732706.6472705943,107,PR0759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,-8.6582245,115.1516672,A0032,Umalas
UN2856,1545409.9549397144,81,PR0759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,-8.6582245,115.1516672,A0032,Umalas
UN2860,410631.2014285714,7,PR0761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0.0,0.0,A0020,Nusa Penida
UN2863,1174142.9755555554,6,PR0762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,A0020,Nusa Penida
UN2864,1178567.7947222223,6,PR0762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,A0020,Nusa Penida
UN2865,1329259.8478666665,5,PR0762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,A0020,Nusa Penida
UN2866,649543.096372549,17,PR0762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,A0020,Nusa Penida
UN2867,647092.139735528,95,PR0763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.6343758,115.1327061,A0031,Pererenan
UN2868,650038.2049817549,113,PR0763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.6343758,115.1327061,A0031,Pererenan
UN2869,647323.4897271943,83,PR0763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.6343758,115.1327061,A0031,Pererenan
UN2870,664519.1278593646,90,PR0763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.6343758,115.1327061,A0031,Pererenan
UN2871,655813.0680346951,78,PR0763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.6343758,115.1327061,A0031,Pererenan
UN2872,1313600.3163071775,274,PR0553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.679173,115.514083,A0020,Nusa Penida
UN2883,402323.8114531203,39,PR0423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6385989,115.1438355,A0003,Canggu
UN2884,1137314.424004403,81,PR0765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.8252874,115.1528102,A0011,Ungasan
UN2885,2195786.0028125,32,PR0766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,A0001,Yogyakarta
UN2886,1444318.8388095237,21,PR0293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,-7.8064016,110.3657658,A0001,Yogyakarta
UN2887,650147.2311052631,95,PR0722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,-8.2800675,115.3711823,A0027,Kintamani
UN2888,1888593.2446005638,101,PR0769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.8099965,115.1160201,A0008,Bingin
UN2891,1872344.6306613756,72,PR0768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-8.8080537,115.1207207,A0008,Bingin
UN2892,1324285.0150113378,7,PR0770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,A0015,Seminyak
UN2894,393338.43828932167,20,PR0771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN2895,432679.8628063725,16,PR0771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN2896,419364.14045925176,9,PR0771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN2897,408796.74464285694,16,PR0771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN2900,363764.6587301585,6,PR0771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN2901,410175.85708812246,15,PR0771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN2902,624550.9495151514,165,PR0371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.709399,115.586846,A0020,Nusa Penida
UN2903,684036.6004909688,145,PR0371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.709399,115.586846,A0020,Nusa Penida
UN2908,1338538.3940083005,109,PR0774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,-8.5961485,115.1215203,A0024,Tabanan
UN2909,1240572.4569217684,7,PR0772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,A0033,Greece
UN2910,781352.8222619046,10,PR0772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,A0033,Greece
UN2911,2273566.5171828675,105,PR0769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.8099965,115.1160201,A0008,Bingin
